task_id	doc	cpp_file	cpp_lines	rust_target	depends	status	acceptance	notes
#MOVEMENT_GENERATORS.WBS.019	movement-generators.md	game/Movement/MovementGenerators/PathMovementBase.h	43	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.020	movement-generators.md	game/Movement/MovementGenerators/PointMovementGenerator.cpp	227	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.021	movement-generators.md	game/Movement/MovementGenerators/PointMovementGenerator.h	75	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.022	movement-generators.md	game/Movement/MovementGenerators/RandomMovementGenerator.cpp	263	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.023	movement-generators.md	game/Movement/MovementGenerators/RandomMovementGenerator.h	58	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.024	movement-generators.md	game/Movement/MovementGenerators/SplineChainMovementGenerator.cpp	238	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.025	movement-generators.md	game/Movement/MovementGenerators/SplineChainMovementGenerator.h	61	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.026	movement-generators.md	game/Movement/MovementGenerators/WaypointMovementGenerator.cpp	469	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.027	movement-generators.md	game/Movement/MovementGenerators/WaypointMovementGenerator.h	93	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.028	movement-generators.md	game/Movement/Waypoints/WaypointDefines.h	86	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.029	movement-generators.md	game/Movement/Waypoints/WaypointManager.cpp	321	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_GENERATORS.WBS.030	movement-generators.md	game/Movement/Waypoints/WaypointManager.h	73	`crates/wow-movement`, `crates/wow-ai/src`, `crates/wow-constants`, `crates/wow-ai`, `crates/wow-world`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_PATHGEN.WBS.001	movement-pathgen.md	game/Movement/PathGenerator.cpp	1045	`crates/wow-recastdetour`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 1045 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#MOVEMENT_PATHGEN.WBS.002	movement-pathgen.md	game/Movement/PathGenerator.h	150	`crates/wow-recastdetour`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_SPLINE.WBS.001	movement-spline.md	game/Movement/Spline/MoveSpline.cpp	400	`crates/wow-movement`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_SPLINE.WBS.002	movement-spline.md	game/Movement/Spline/MoveSpline.h	155	`crates/wow-movement`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_SPLINE.WBS.003	movement-spline.md	game/Movement/Spline/MoveSplineFlag.h	141	`crates/wow-movement`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#MOVEMENT_SPLINE.WBS.004	movement-spline.md	game/Movement/Spline/MoveSplineInit.cpp	294	`crates/wow-movement`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
